Source=C#
UMCIndex	UMCNET	AlignedMass
28470	0.50898	1880.1
28471	0.50898	1880.1
28472	0.50098	1880.9
28473	0.39708	1880.9
28474	0.47784	1880.9
28475	0.53707	1881
28476	0.64158	1881
28477	0.44014	1881
28478	0.35148	1881
28479	0.34706	1881.9
28480	0.30522	1881.9
28481	0.44982	1881.9
28482	0.41953	1881.9
28483	0.29996	1882
28484	0.27495	1882
28485	0.46816	1882
28486	0.24448	1882
28487	0.49582	1882.1
28488	0.10687	1882.8
28489	0.42704	1882.9
28490	0.33573	1882.9
28491	0.20982	1882.9
28492	0.41114	1882.9
28493	0.2779	1882.9
28494	0.41417	1882.9
28495	0.54965	1883
28496	0.32879	1883
28497	0.3975	1883
28498	0.46479	1883
28499	0.50982	1883
28500	0.366	1883
28501	0.38946	1883
28502	0.36913	1883.1
28503	0.26717	1883.9
28504	0.24384	1883.9
28505	0.12102	1883.9
28506	0.1733	1883.9
28507	0.38946	1883.9
28508	0.21087	1883.9
28509	0.42872	1884
28510	0.49329	1884
28511	0.48187	1884
28512	0.40214	1884
28513	0.56388	1884
28514	0.62599	1884.1
28515	0.45896	1884.8
28516	0.60663	1884.9
28517	0.52553	1884.9
28518	0.22999	1884.9
28519	0.56893	1884.9
28520	0.4993	1885
28521	0.43339	1885
28522	0.26125	1885
28523	0.39561	1885
28524	0.35295	1885
28525	0.54018	1885
28526	0.37944	1885.1
28527	0.3828	1885.1
28528	0.47826	1885.1
28529	0.35422	1885.9
28530	0.29727	1885.9
28531	0.60158	1885.9
28532	0.34201	1885.9
28533	0.45571	1885.9
28534	0.18508	1885.9
28535	0.3559	1885.9
28536	0.35043	1885.9
28537	0.26822	1885.9
28538	0.33657	1886
28539	0.41796	1886
28540	0.41051	1886
28541	0.62599	1886
28542	0.66241	1886.1
28543	0.51903	1886.9
28544	0.31132	1886.9
28545	0.35422	1886.9
28546	0.30038	1886.9
28547	0.25831	1887
28548	0.35821	1887
28549	0.28632	1887
28550	0.6041	1887
28551	0.37944	1887
28552	0.42206	1887
28553	0.40087	1887
28554	0.46227	1887
28555	0.47153	1887.1
28556	0.49266	1887.9
28557	0.35569	1887.9
28558	0.36011	1887.9
28559	0.4494	1887.9
28560	0.46479	1887.9
28561	0.47805	1887.9
28562	0.33823	1888
28563	0.32563	1888
28564	0.57965	1888
28565	0.54438	1888
28566	0.43507	1888.1
28567	0.38701	1888.9
28568	0.33823	1888.9
28569	0.37565	1888.9
28570	0.42956	1888.9
28571	0.23227	1888.9
28572	0.50645	1889
28573	0.43339	1889
28574	0.44309	1889
28575	0.37649	1889.9
28576	0.41417	1889.9
28577	0.49762	1889.9
28578	0.22262	1889.9
28579	0.27117	1889.9
28580	0.55799	1890
28581	0.72064	1890
28582	0.36137	1890.8
28583	0.42058	1890.9
28584	0.61925	1890.9
28585	0.15284	1890.9
28586	0.32942	1890.9
28587	0.35611	1890.9
28588	0.34748	1890.9
28589	0.29137	1891
28590	0.60074	1891
28591	0.20877	1891
28592	0.255	1891
28593	0.3788	1891
28594	0.46648	1891
28595	0.40023	1891
28596	0.5507	1891.2
28597	0.085653	1891.8
28598	0.28842	1891.8
28599	0.52468	1891.9
28600	0.34517	1891.9
28601	0.35064	1892
28602	0.39834	1892
28603	0.53897	1892.1
28604	0.36621	1892.9
28605	0.45854	1892.9
28606	0.39451	1892.9
28607	0.29812	1892.9
28608	0.28021	1892.9
28609	0.63272	1893
28610	0.60747	1893
28611	0.31048	1893
28612	0.43065	1893
28613	0.40023	1893.1
28614	0.59989	1893.1
28615	0.53855	1893.2
28616	0.35927	1893.8
28617	0.43549	1893.8
28618	0.59227	1893.9
28619	0.30838	1893.9
28620	0.36495	1893.9
28621	0.36158	1893.9
28622	0.44014	1893.9
28623	0.4317	1894
28624	0.49014	1894
28625	0.29222	1894
28626	0.39918	1894
28627	0.57799	1894
28628	0.36284	1894
28629	0.44898	1894.1
28630	0.28148	1894.1
28631	0.42142	1894.9
28632	0.35969	1894.9
28633	0.3271	1894.9
28634	0.54859	1894.9
28635	0.36516	1894.9
28636	0.243	1894.9
28637	0.48887	1895
28638	0.6041	1895
28639	0.66431	1895
28640	0.51903	1895
28641	0.45108	1895.8
28642	0.14485	1895.8
28643	0.30207	1895.9
28644	0.43528	1895.9
28645	0.35716	1895.9
28646	0.47847	1895.9
28647	0.51271	1895.9
28648	0.53834	1895.9
28649	0.37124	1895.9
28650	0.3807	1896
28651	0.49077	1896
28652	0.42325	1896
28653	0.41417	1896
28654	0.47489	1896.9
28655	0.42493	1896.9
28656	0.44225	1896.9
28657	0.35653	1896.9
28658	0.69626	1896.9
28659	0.34496	1897
28660	0.24721	1897
28661	0.3599	1897.8
28662	0.28505	1897.9
28663	0.33784	1897.9
28664	0.30838	1897.9
28665	0.52092	1898
28666	0.25626	1898
28667	0.57378	1898
28668	0.40467	1898
28669	0.34075	1898
28670	0.59989	1898
28671	0.39603	1898
28672	0.33258	1898.1
28673	0.088178	1898.8
28674	0.27601	1898.9
28675	0.37354	1898.9
28676	0.46311	1898.9
28677	0.26696	1898.9
28678	0.49266	1898.9
28679	0.33699	1898.9
28680	0.53939	1899
28681	0.36745	1899
28682	0.22683	1899.1
28683	0.21108	1899.9
28684	0.37502	1899.9
28685	0.35737	1900
28686	0.72821	1900
28687	0.27874	1900
28688	0.57799	1900.1
28689	0.2302	1900
28690	0.239	1900.1
28691	0.51108	1900.1
28692	0.53897	1900.5
28693	0.523	1900.8
28694	0.51966	1900.9
28695	0.44393	1900.9
28696	0.50519	1900.9
28697	0.32121	1900.9
28698	0.46191	1900.9
28699	0.5528	1900.9
28700	0.43888	1900.9
28701	0.27979	1901
28702	0.31743	1901
28703	0.37901	1901
28704	0.43297	1901
28705	0.50435	1901
28706	0.2531	1901.9
28707	0.48523	1901.9
28708	0.46065	1901.9
28709	0.41754	1901.9
28710	0.21213	1901.9
28711	0.32816	1901.9
28712	0.333	1901.9
28713	0.18067	1901.9
28714	0.20475	1901.9
28715	0.39198	1902
28716	0.60326	1902
28717	0.44056	1902
28718	0.36661	1902
28719	0.59017	1902
28720	0.44646	1902
28721	0.25584	1902
28722	0.37649	1902
28723	0.50898	1902
28724	0.61504	1902.1
28725	0.12796	1902.8
28726	0.39939	1902.9
28727	0.43402	1902.9
28728	0.35338	1903
28729	0.55491	1903
28730	0.41501	1903.1
28731	0.4372	1903.9
28732	0.27138	1903.9
28733	0.39897	1903.9
28734	0.36179	1904
28735	0.45782	1904
28736	0.31827	1904
28737	0.46311	1904
28738	0.47826	1904
28739	0.45656	1904
28740	0.33991	1904
28741	0.30627	1904.9
28742	0.38617	1904.9
28743	0.36221	1904.9
28744	0.19452	1904.9
28745	0.33089	1904.9
28746	0.45024	1905
28747	0.44099	1905
28748	0.33678	1905.9
28749	0.47826	1905.9
28750	0.40425	1905.9
28751	0.37607	1905.9
28752	0.36053	1905.9
28753	0.44898	1906
28754	0.44014	1906
28755	0.3903	1906
28756	0.57504	1906
28757	0.36516	1906
28758	0.52805	1906.1
28759	0.33131	1906.1
28760	0.61925	1906.9
28761	0.40108	1906.9
28762	0.41136	1906.9
28763	0.3479	1906.9
28764	0.50561	1906.9
28765	0.26252	1906.9
28766	0.46774	1906.9
28767	0.31322	1906.9
28768	0.43972	1907
28769	0.28042	1907.8
28770	0.37523	1907.9
28771	0.32416	1907.9
28772	0.29517	1907.9
28773	0.35338	1907.9
28774	0.33131	1907.9
28775	0.30291	1908
28776	0.29912	1908
28777	0.42872	1908
28778	0.49455	1908.1
28779	0.39771	1908.1
28780	0.3996	1908.2
28781	0.48565	1908.8
28782	0.41072	1908.8
28783	0.43402	1908.9
28784	0.30417	1909
28785	0.62262	1909
28786	0.53855	1909
28787	0.26906	1909
28788	0.47573	1909.1
28789	0.30228	1909.1
28790	0.3498	1909.1
28791	0.36453	1909.1
28792	0.41754	1909.9
28793	0.37901	1910
28794	0.31153	1910
28795	0.47195	1910
28796	0.39367	1910
28797	0.48355	1910
28798	0.35758	1910
28799	0.36745	1910.1
28800	0.41072	1910.9
28801	0.3639	1910.9
28802	0.44898	1910.9
28803	0.25584	1910.9
28804	0.19284	1910.9
28805	0.29975	1910.9
28806	0.43107	1911
28807	0.41072	1911
28808	0.28758	1911
28809	0.69247	1911.1
28810	0.38364	1911.9
28811	0.4993	1911.9
28812	0.31406	1911.9
28813	0.28632	1912
28814	0.27685	1912
28815	0.4617	1912
28816	0.25163	1912
28817	0.4473	1912
28818	0.28842	1912
28819	0.23564	1912
28820	0.28379	1912
28821	0.24553	1912
28822	0.61168	1912
28823	0.29158	1912
28824	0.42367	1912.1
28825	0.44393	1912.9
28826	0.4806	1912.9
28827	0.57504	1912.9
28828	0.39518	1912.9
28829	0.34875	1913
28830	0.57062	1913
28831	0.16888	1913
28832	0.32142	1913.8
28833	0.25915	1913.9
28834	0.32248	1913.9
28835	0.36242	1913.9
28836	0.24595	1913.9
28837	0.39666	1913.9
28838	0.15869	1913.9
28839	0.50225	1913.9
28840	0.61673	1914
28841	0.40257	1914
28842	0.29891	1914
28843	0.32858	1914
28844	0.46984	1914
28845	0.38743	1914.1
28846	0.52155	1914.1
28847	0.63272	1914.9
28848	0.59905	1915
28849	0.41136	1915
28850	0.31848	1915
28851	0.37838	1915
28852	0.42619	1915.1
28853	0.42914	1915.9
28854	0.22347	1915.9
28855	0.44267	1915.9
28856	0.28505	1916
28857	0.35316	1916
28858	0.35211	1916
28859	0.60326	1916
28860	0.26294	1916
28861	0.5396	1916
28862	0.17772	1916.8
28863	0.38406	1916.8
28864	0.4283	1916.9
28865	0.29517	1916.9
28866	0.31574	1916.9
28867	0.51524	1917
28868	0.45193	1917
28869	0.33657	1917
28870	0.39834	1917
28871	0.3807	1917
28872	0.26294	1917
28873	0.28611	1917
28874	0.21319	1917
28875	0.24595	1917
28876	0.20877	1917.9
28877	0.333	1917.9
28878	0.3828	1918
28879	0.43233	1918
28880	0.31322	1918
28881	0.36997	1918.9
28882	0.33865	1918.9
28883	0.2699	1918.9
28884	0.30964	1918.9
28885	0.35779	1919
28886	0.43528	1919
28887	0.41922	1919
28888	0.37375	1919
28889	0.55883	1919.1
28890	0.49762	1919.9
28891	0.36474	1919.9
28892	0.25458	1919.9
28893	0.35338	1919.9
28894	0.32184	1920
28895	0.27727	1920
28896	0.43107	1920
28897	0.37396	1920.9
28898	0.38491	1920.9
28899	0.45698	1920.9
28900	0.39771	1920.9
28901	0.48187	1920.9
28902	0.17225	1920.9
28903	0.37691	1920.9
28904	0.63019	1921
28905	0.29933	1921
28906	0.5396	1921
28907	0.38862	1921
28908	0.51524	1921
28909	0.67543	1921
28910	0.50645	1921
28911	0.31553	1921
28912	0.39367	1921
28913	0.60494	1921.1
28914	0.49455	1921.1
28915	0.35611	1921.8
28916	0.36913	1921.9
28917	0.30817	1921.9
28918	0.58491	1922
28919	0.36011	1922
28920	0.51066	1922
28921	0.34706	1922
28922	0.61925	1922.8
28923	0.27769	1922.9
28924	0.29727	1922.9
28925	0.4283	1923
28926	0.36787	1923
28927	0.35843	1923
28928	0.48951	1923
28929	0.3519	1923
28930	0.47405	1923
28931	0.43254	1923.1
28932	0.62094	1923.1
28933	0.28947	1923.9
28934	0.54438	1923.9
28935	0.26801	1923.9
28936	0.24826	1923.9
28937	0.30354	1924
28938	0.44393	1924
28939	0.26083	1924
28940	0.45896	1924
28941	0.51461	1924.1
28942	0.41051	1924.8
28943	0.49804	1924.9
28944	0.30648	1924.9
28945	0.2657	1924.9
28946	0.5014	1925
28947	0.43465	1925
28948	0.31995	1925
28949	0.36516	1925
28950	0.60915	1925.2
28951	0.3639	1925.9
28952	0.55175	1925.9
28953	0.39897	1925.9
28954	0.18046	1926
28955	0.33907	1926
28956	0.38385	1926.1
28957	0.22957	1926.8
28958	0.35674	1926.9
28959	0.60747	1926.9
28960	0.26527	1926.9
28961	0.44982	1927
28962	0.32121	1927
28963	0.42535	1927
28964	0.32732	1927.9
28965	0.17435	1927.9
28966	0.44772	1927.9
28967	0.39324	1928
28968	0.5763	1928
28969	0.33363	1928
28970	0.43654	1928
28971	0.51024	1928.1
28972	0.3372	1928.1
28973	0.35422	1928.9
28974	0.35843	1928.9
28975	0.31343	1928.9
28976	0.3189	1928.9
28977	0.39603	1929
28978	0.56304	1929
28979	0.26696	1929
28980	0.41501	1929
28981	0.25584	1929
28982	0.47721	1929
28983	0.23311	1929
28984	0.43444	1929
28985	0.38554	1929
28986	0.36661	1929
28987	0.33026	1929
28988	0.37481	1929.5
28989	0.37502	1929.9
28990	0.28632	1930
28991	0.40214	1930
28992	0.3868	1930
28993	0.41199	1930
28994	0.3027	1930
28995	0.62767	1930
28996	0.45875	1930
28997	0.37796	1930.1
28998	0.094491	1930.8
28999	0.63272	1930.9
29000	0.27622	1930.9
29001	0.47153	1930.9
29002	0.25184	1930.9
29003	0.45108	1931
29004	0.51966	1931
29005	0.2678	1931.1
29006	0.48103	1931.1
29007	0.29601	1931.9
29008	0.37417	1931.9
29009	0.43023	1931.9
29010	0.44183	1932
29011	0.46732	1932
29012	0.29137	1932.9
29013	0.1008	1932.9
29014	0.39603	1933
29015	0.2302	1933
29016	0.47573	1933
29017	0.61504	1933
29018	0.31679	1933.1
29019	0.31111	1933.9
29020	0.28085	1933.9
29021	0.41543	1933.9
29022	0.2918	1934
29023	0.28505	1934
29024	0.3128	1934
29025	0.47489	1934
29026	0.66052	1934
29027	0.35401	1934.1
29028	0.32521	1934.2
29029	0.62683	1934.2
29030	0.42956	1934.9
29031	0.28989	1934.9
29032	0.16972	1934.9
29033	0.42367	1935
29034	0.31343	1935
29035	0.39198	1935
29036	0.43297	1935
29037	0.47679	1935
29038	0.58386	1935
29039	0.62346	1935.1
29040	0.51587	1935.1
29041	0.37544	1935.9
29042	0.32016	1935.9
29043	0.086916	1936
29044	0.45917	1936
29045	0.4473	1936
29046	0.51066	1936
29047	0.31385	1936.9
29048	0.3954	1936.9
29049	0.32732	1936.9
29050	0.31827	1936.9
29051	0.39981	1936.9
29052	0.10434	1936.9
29053	0.22557	1936.9
29054	0.53939	1936.9
29055	0.46227	1937
29056	0.48608	1937
29057	0.33615	1937
29058	0.49708	1937
29059	0.38028	1937
29060	0.20961	1937.9
29061	0.27348	1937.9
29062	0.60326	1937.9
29063	0.33657	1937.9
29064	0.17225	1938
29065	0.23269	1937.9
29066	0.63019	1938
29067	0.34875	1938
29068	0.20412	1938
29069	0.4865	1938
29070	0.57672	1938
29071	0.40129	1938
29072	0.37628	1938
29073	0.46107	1938.1
29074	0.39834	1938.1
29075	0.3479	1938.1
29076	0.39072	1938.9
29077	0.24279	1938.9
29078	0.18109	1938.9
29079	0.1853	1938.9
29080	0.35569	1939
29081	0.59821	1939
29082	0.43444	1939
29083	0.33763	1939
29084	0.35001	1939.1
29085	0.50393	1939.1
29086	0.22683	1939.9
29087	0.3189	1940
29088	0.28863	1940
29089	0.62767	1940
29090	0.45938	1940.1
29091	0.50309	1940.1
29092	0.46563	1940.9
29093	0.19389	1940.9
29094	0.29391	1940.9
29095	0.28379	1940.9
29096	0.49392	1940.9
29097	0.57146	1940.9
29098	0.47279	1941
29099	0.48313	1941
29100	0.49972	1941
29101	0.51334	1941.1
29102	0.24195	1941.9
29103	0.45917	1942
29104	0.38743	1942
29105	0.43233	1942
29106	0.62262	1942
29107	0.46128	1942
29108	0.53834	1942.1
29109	0.61336	1942.1
29110	0.24405	1942.1
29111	0.24974	1942.8
29112	0.47489	1942.9
29113	0.57672	1942.9
29114	0.34833	1942.9
29115	0.29031	1942.9
29116	0.19305	1943
29117	0.44477	1943
29118	0.33215	1943
29119	0.35864	1943
29120	0.41585	1943.1
29121	0.37333	1943.1
29122	0.321	1943.1
29123	0.26401	1943.9
29124	0.3828	1943.9
29125	0.2302	1943.9
29126	0.18046	1944
29127	0.39939	1944
29128	0.24974	1944
29129	0.42367	1944
29130	0.43762	1944.1
29131	0.13114	1944.8
29132	0.27916	1945
29133	0.30501	1945
29134	0.43486	1945
29135	0.36221	1945
29136	0.45782	1945
29137	0.38659	1945
29138	0.51903	1945
29139	0.52637	1945
29140	0.48824	1945.1
29141	0.48018	1945.1
29142	0.63272	1945.9
29143	0.38175	1945.9
29144	0.50645	1946
29145	0.44183	1946
29146	0.39582	1946
29147	0.35653	1946
29148	0.59543	1946
29149	0.30901	1946
29150	0.35106	1946.1
29151	0.4494	1946.9
29152	0.40383	1946.9
29153	0.58175	1947
29154	0.41249	1947
29155	0.47111	1947.9
29156	0.28884	1947.9
29157	0.27916	1948
29158	0.5165	1948
29159	0.5396	1948
29160	0.39834	1948
29161	0.35927	1948
29162	0.48565	1948
29163	0.358	1948.1
29164	0.35043	1948.8
29165	0.29996	1948.9
29166	0.47826	1948.9
29167	0.44772	1948.9
29168	0.49846	1948.9
29169	0.33131	1948.9
29170	0.3128	1948.9
29171	0.30038	1949
29172	0.52721	1949
29173	0.40719	1949
29174	0.36579	1949
29175	0.36011	1949
29176	0.32584	1949.1
29177	0.52889	1949.5
29178	0.32416	1949.9
29179	0.43381	1949.9
29180	0.30417	1950
29181	0.41995	1950
29182	0.39282	1950
29183	0.32353	1950.1
29184	0.41417	1950.9
29185	0.40988	1950.9
29186	0.57336	1951
29187	0.28337	1951
29188	0.66241	1951
29189	0.42079	1951
29190	0.57504	1951
29191	0.53939	1951.9
29192	0.60663	1951.9
29193	0.34159	1951.9
29194	0.41114	1952
29195	0.57146	1952
29196	0.25394	1952
29197	0.45698	1952
29198	0.49392	1952
29199	0.37166	1952
29200	0.45319	1952.1
29201	0.44561	1953
29202	0.36411	1953
29203	0.31658	1953
29204	0.17036	1953
29205	0.4574	1953
29206	0.43044	1953
29207	0.51271	1953.1
29208	0.47742	1953.1
29209	0.38343	1953.1
29210	0.12417	1953.9
29211	0.36284	1953.9
29212	0.41333	1953.9
29213	0.14527	1953.9
29214	0.35043	1954
29215	0.38946	1954
29216	0.24469	1954
29217	0.52384	1954
29218	0.30017	1954
29219	0.46149	1954.1
29220	0.469	1954.1
29221	0.21934	1954.8
29222	0.44056	1954.9
29223	0.63524	1954.9
29224	0.37817	1955
29225	0.34601	1955
29226	0.28989	1955
29227	0.30354	1955
29228	0.50477	1955
29229	0.57546	1955.1
29230	0.63524	1955.2
29231	0.28695	1955.9
29232	0.26948	1955.9
29233	0.50014	1955.9
29234	0.3924	1955.9
29235	0.50561	1956
29236	0.28253	1956.8
29237	0.28	1956.9
29238	0.27516	1956.9
29239	0.31806	1956.9
29240	0.39939	1957
29241	0.47489	1957
29242	0.39834	1957
29243	0.49077	1957
29244	0.44772	1957.1
29245	0.37333	1957.9
29246	0.47931	1957.9
29247	0.19599	1957.9
29248	0.40762	1958
29249	0.32521	1958
29250	0.50688	1958
29251	0.43044	1958
29252	0.24889	1958.8
29253	0.3458	1958.9
29254	0.52553	1958.9
29255	0.40677	1959
29256	0.3828	1959
29257	0.36579	1959
29258	0.56136	1959
29259	0.39876	1959
29260	0.59122	1959
29261	0.6041	1959
29262	0.37628	1959.8
29263	0.31322	1959.8
29264	0.36787	1959.9
29265	0.29727	1959.9
29266	0.17246	1959.9
29267	0.32626	1959.9
29268	0.17562	1959.9
29269	0.51966	1960
29270	0.63019	1960
29271	0.32227	1960
29272	0.42661	1960
29273	0.38554	1960
29274	0.46002	1960
29275	0.34959	1960
29276	0.39813	1960
29277	0.32921	1960.1
29278	0.46648	1961
29279	0.39451	1961
29280	0.43675	1961
29281	0.61589	1961
29282	0.54965	1961
29283	0.47763	1961
29284	0.50393	1961.1
29285	0.59438	1961.1
29286	0.41051	1962
29287	0.50688	1962
29288	0.30754	1962
29289	0.28926	1962
29290	0.38406	1962
29291	0.59821	1962
29292	0.41375	1962
29293	0.5807	1962.1
29294	0.38091	1962.1
29295	0.60579	1962.1
29296	0.55883	1962.9
29297	0.47489	1962.9
29298	0.35821	1962.9
29299	0.48103	1963
29300	0.52637	1963
29301	0.36369	1963
29302	0.44267	1963.1
29303	0.3975	1963
29304	0.31869	1963.1
29305	0.66241	1963.1
29306	0.15632	1963.8
29307	0.46311	1963.9
29308	0.31427	1963.9
29309	0.61336	1964
29310	0.35527	1964
29311	0.48698	1964
29312	0.44477	1964
29313	0.46648	1964
29314	0.35043	1964
29315	0.4993	1964.1
29316	0.48951	1964.1
29317	0.52468	1964.5
29318	0.43612	1964.9
29319	0.25563	1964.9
29320	0.2531	1964.9
29321	0.31848	1964.9
29322	0.34811	1964.9
29323	0.47405	1965
29324	0.41375	1965
29325	0.38988	1965
29326	0.49582	1965
29327	0.32963	1965
29328	0.30543	1965.1
29329	0.64726	1965.1
29330	0.31343	1965.8
29331	0.27222	1965.9
29332	0.48397	1965.9
29333	0.39813	1965.9
29334	0.44014	1965.9
29335	0.44351	1966
29336	0.54228	1966
29337	0.32732	1966
29338	0.47826	1966.1
29339	0.38196	1966.1
29340	0.36558	1966.1
29341	0.42206	1966.9
29342	0.45917	1967
29343	0.31301	1967
29344	0.44982	1967
29345	0.3458	1967
29346	0.37796	1967.1
29347	0.31406	1967.9
29348	0.53394	1967.9
29349	0.35485	1968
29350	0.49329	1968
29351	0.46065	1968
29352	0.50856	1968
29353	0.5828	1968
29354	0.71685	1968
29355	0.33552	1968
29356	0.45938	1968.1
29357	0.62683	1968.1
29358	0.39897	1968.1
29359	0.49888	1968.9
29360	0.49708	1969
29361	0.14653	1969.9
29362	0.32942	1969.9
29363	0.51024	1969.9
29364	0.46065	1969.9
29365	0.13198	1969.9
29366	0.29912	1970
29367	0.36787	1970
29368	0.58912	1970
29369	0.51398	1970.1
29370	0.35464	1970.1
29371	0.5115	1970.2
29372	0.41974	1970.9
29373	0.50814	1970.9
29374	0.43128	1971
29375	0.44393	1971.8
29376	0.39792	1971.9
29377	0.38554	1971.9
29378	0.43023	1971.9
29379	0.45108	1971.9
29380	0.31174	1972
29381	0.4865	1972
29382	0.40172	1972
29383	0.24342	1972
29384	0.46648	1972
29385	0.38862	1972
29386	0.39114	1972.8
29387	0.17667	1972.9
29388	0.39561	1972.9
29389	0.39603	1973
29390	0.56557	1973
29391	0.51271	1973
29392	0.45193	1973.9
29393	0.28169	1974
29394	0.26822	1974
29395	0.53707	1974
29396	0.51024	1974.1
29397	0.61336	1974.1
29398	0.23564	1974.9
29399	0.41974	1975
29400	0.53394	1975
29401	0.5014	1975
29402	0.40214	1975
29403	0.33907	1975
29404	0.45656	1975
29405	0.54333	1975
29406	0.51334	1975
29407	0.39708	1975
29408	0.60999	1975.1
29409	0.33152	1975.9
29410	0.42872	1975.9
29411	0.41333	1975.9
29412	0.26443	1975.9
29413	0.32879	1975.9
29414	0.47826	1975.9
29415	0.37712	1976
29416	0.35001	1976
29417	0.47279	1976
29418	0.36095	1976
29419	0.38575	1976
29420	0.43212	1976
29421	0.3924	1976
29422	0.48523	1976.1
29423	0.43191	1976.1
29424	0.47658	1976.1
29425	0.33742	1976.5
29426	0.49582	1976.9
29427	0.3924	1977
29428	0.44014	1977
29429	0.5165	1977
29430	0.4372	1977
29431	0.58596	1977
29432	0.32942	1977
29433	0.57252	1977.1
29434	0.29391	1977.8
29435	0.35821	1977.9
29436	0.24279	1977.9
29437	0.49582	1977.9
29438	0.26969	1977.9
29439	0.48271	1977.9
29440	0.47068	1978
29441	0.31174	1978
29442	0.41093	1978
29443	0.52092	1978
29444	0.3437	1978.9
29445	0.49455	1978.9
29446	0.39939	1978.9
29447	0.46521	1979
29448	0.57883	1979
29449	0.54754	1979
29450	0.3828	1979
29451	0.3498	1979.2
29452	0.1136	1979.8
29453	0.45487	1979.9
29454	0.32521	1980
29455	0.4372	1980
29456	0.49519	1980.1
29457	0.29854	1980.1
29458	0.64726	1980.1
29459	0.2222	1980.9
29460	0.45108	1980.9
29461	0.40087	1981
29462	0.26294	1981
29463	0.41199	1981
29464	0.48313	1981
29465	0.54544	1981
29466	0.43402	1981
29467	0.4393	1981
29468	0.362	1981
29469	0.53728	1981
29470	0.35064	1981
29471	0.56809	1981.1
29472	0.25957	1981.9
29473	0.25247	1981.9
29474	0.41711	1982
29475	0.31153	1982
29476	0.44435	1982
29477	0.62009	1982
29478	0.38301	1982.1
29479	0.28779	1982.9
29480	0.247	1982.9
29481	0.25873	1982.9
29482	0.21429	1983
29483	0.5622	1983
29484	0.50561	1983
29485	0.30017	1983
29486	0.43381	1983.9
29487	0.50225	1983.9
29488	0.33321	1984
29489	0.31911	1984
29490	0.25458	1984
29491	0.59543	1984
29492	0.65484	1984
29493	0.50014	1984
29494	0.5094	1984.1
29495	0.45938	1984.2
29496	0.32542	1984.9
29497	0.58701	1984.9
29498	0.37859	1985
29499	0.36411	1985
29500	0.40467	1985
29501	0.42409	1985
29502	0.39771	1985
29503	0.477	1985
29504	0.53058	1985.1
29505	0.24889	1985.1
29506	0.41627	1985.1
29507	0.47237	1985.1
29508	0.72821	1985.2
29509	0.10771	1985.9
29510	0.36032	1985.9
29511	0.49392	1985.9
29512	0.24595	1986
29513	0.44688	1986
29514	0.20898	1986
29515	0.39666	1986.1
29516	0.37481	1986.1
29517	0.21808	1986.9
29518	0.31553	1986.9
29519	0.093228	1986.9
29520	0.34075	1986.9
29521	0.3807	1986.9
29522	0.38777	1987
29523	0.31427	1987
29524	0.29854	1987
29525	0.37586	1987
29526	0.63524	1987
29527	0.47847	1987.1
29528	0.48761	1987.1
29529	0.4357	1987.9
29530	0.28106	1987.9
29531	0.44435	1988
29532	0.41838	1988
29533	0.36453	1988
29534	0.43128	1988
29535	0.32858	1988
29536	0.56052	1988
29537	0.23395	1988
29538	0.22094	1988
29539	0.51271	1988.1
29540	0.25789	1988.1
29541	0.34517	1988.8
29542	0.30817	1988.9
29543	0.37375	1989
29544	0.50056	1989
29545	0.43675	1989
29546	0.42704	1989
29547	0.34727	1989
29548	0.43212	1989.1
29549	0.30333	1989.1
29550	0.53686	1989.1
29551	0.56809	1989.1
29552	0.37901	1989.1
29553	0.24448	1990
29554	0.51066	1990
29555	0.54859	1990
29556	0.36661	1990
29557	0.38659	1990.1
29558	0.17225	1990.9
29559	0.63019	1990.9
29560	0.40172	1990.9
29561	0.51334	1991
29562	0.53749	1991
29563	0.29954	1991
29564	0.34328	1991
29565	0.39114	1991.1
29566	0.43423	1991.8
29567	0.3868	1991.9
29568	0.38112	1992
29569	0.41974	1992
29570	0.5165	1992
29571	0.38049	1992
29572	0.33657	1992.1
29573	0.35969	1992.1
29574	0.40883	1992.1
29575	0.27096	1992.9
29576	0.35253	1992.9
29577	0.21108	1992.9
29578	0.46191	1993
29579	0.48187	1993
29580	0.47111	1993.1
29581	0.5721	1993.1
29582	0.65105	1993.2
29583	0.2819	1993.9
29584	0.33005	1993.9
29585	0.29727	1994
29586	0.20665	1994
29587	0.57965	1994
29588	0.45854	1994
29589	0.44898	1994
29590	0.36095	1994
29591	0.57714	1994
29592	0.40593	1994
29593	0.31911	1994
29594	0.58596	1994.1
29595	0.6344	1994.1
29596	0.32395	1994.1
29597	0.35716	1994.9
29598	0.61841	1995
29599	0.67922	1995
29600	0.37208	1995
29601	0.52637	1995.1
29602	0.39666	1995.1
29603	0.48951	1995.1
29604	0.40988	1995.1
29605	0.30775	1995.9
29606	0.57378	1995.9
29607	0.38007	1996
29608	0.49203	1996
29609	0.36661	1996
29610	0.47742	1996
29611	0.49846	1996
29612	0.5507	1996.1
29613	0.46774	1996.1
29614	0.45896	1996.9
29615	0.52384	1997
29616	0.40129	1997
29617	0.47952	1997
29618	0.51334	1997
29619	0.27916	1997.1
29620	0.66431	1997.1
29621	0.48761	1997.1
29622	0.32942	1997.1
29623	0.25999	1997.9
29624	0.38427	1997.9
29625	0.33384	1998
29626	0.47363	1998
29627	0.57757	1998
29628	0.42451	1998.1
29629	0.42788	1998.1
29630	0.41136	1998.2
