Source=C#
UMCIndex	UMCNET	AlignedMass
10291	0.10588	1218.6
10292	0.40305	1218.6
10293	0.35109	1218.6
10294	0.21455	1218.7
10295	0.23738	1218.7
10296	0.43134	1218.7
10297	0.12084	1218.7
10298	0.34485	1218.7
10299	0.43696	1218.7
10300	0.34839	1219.5
10301	0.18157	1219.5
10302	0.15805	1219.6
10303	0.31876	1219.6
10304	0.36286	1219.6
10305	0.1981	1219.6
10306	0.28507	1219.6
10307	0.12247	1219.6
10308	0.30443	1219.6
10309	0.3316	1219.6
10310	0.28355	1219.7
10311	0.37374	1219.7
10312	0.46031	1219.7
10313	0.39477	1220.6
10314	0.2506	1220.6
10315	0.30325	1220.6
10316	0.1766	1220.6
10317	0.10588	1220.6
10318	0.34352	1220.6
10319	0.20947	1220.6
10320	0.39904	1220.6
10321	0.32881	1220.6
10322	0.28507	1220.7
10323	0.18398	1220.7
10324	0.23301	1220.7
10325	0.21531	1220.7
10326	0.27278	1220.7
10327	0.19707	1220.7
10328	0.35303	1221.5
10329	0.25817	1221.5
10330	0.12998	1221.6
10331	0.29272	1221.6
10332	0.25559	1221.6
10333	0.29936	1221.6
10334	0.28615	1221.6
10335	0.26097	1221.6
10336	0.36758	1221.6
10337	0.16556	1221.6
10338	0.29306	1221.6
10339	0.30532	1221.6
10340	0.2429	1221.6
10341	0.39762	1221.6
10342	0.16056	1221.6
10343	0.13628	1221.6
10344	0.33996	1221.6
10345	0.27392	1221.7
10346	0.26686	1221.7
10347	0.33748	1221.7
10348	0.34839	1221.7
10349	0.33239	1221.7
10350	0.37932	1221.7
10351	0.34259	1222.5
10352	0.17094	1222.6
10353	0.23416	1222.6
10354	0.1678	1222.6
10355	0.39596	1222.6
10356	0.31469	1222.6
10357	0.13697	1222.6
10358	0.40521	1222.6
10359	0.20253	1222.6
10360	0.22803	1222.6
10361	0.28585	1222.6
10362	0.26548	1222.7
10363	0.19769	1222.7
10364	0.31876	1222.7
10365	0.38173	1222.7
10366	0.32339	1222.7
10367	0.3316	1223.5
10368	0.27595	1223.5
10369	0.24457	1223.5
10370	0.12959	1223.6
10371	0.20115	1223.6
10372	0.23082	1223.6
10373	0.3966	1223.6
10374	0.45379	1223.6
10375	0.32238	1223.7
10376	0.20146	1223.7
10377	0.24439	1223.7
10378	0.18705	1223.7
10379	0.30327	1223.8
10380	0.31378	1224.5
10381	0.29162	1224.6
10382	0.21886	1224.6
10383	0.29453	1224.6
10384	0.23996	1224.6
10385	0.43168	1224.6
10386	0.25188	1224.6
10387	0.40034	1224.6
10388	0.30804	1224.7
10389	0.32567	1224.7
10390	0.34101	1224.7
10391	0.35476	1224.7
10392	0.43056	1224.7
10393	0.33239	1224.8
10394	0.3966	1225.2
10395	0.19245	1225.5
10396	0.31345	1225.5
10397	0.22038	1225.6
10398	0.30878	1225.5
10399	0.25839	1225.6
10400	0.34051	1225.6
10401	0.21087	1225.6
10402	0.12959	1225.6
10403	0.27014	1225.6
10404	0.41492	1225.6
10405	0.43955	1225.6
10406	0.29151	1225.7
10407	0.2334	1225.7
10408	0.31699	1225.7
10409	0.11765	1225.7
10410	0.36071	1225.7
10411	0.27793	1225.7
10412	0.41744	1225.7
10413	0.22067	1225.8
10414	0.30022	1225.8
10415	0.28431	1226.5
10416	0.19428	1226.6
10417	0.28652	1226.6
10418	0.30655	1226.6
10419	0.25361	1226.6
10420	0.22236	1226.7
10421	0.26464	1226.7
10422	0.24897	1226.7
10423	0.29167	1226.7
10424	0.33693	1226.7
10425	0.2006	1226.7
10426	0.62377	1226.7
10427	0.35572	1227.1
10428	0.15051	1227.5
10429	0.19246	1227.5
10430	0.16928	1227.5
10431	0.25632	1227.5
10432	0.28385	1227.6
10433	0.16448	1227.6
10434	0.16688	1227.6
10435	0.18627	1227.6
10436	0.21391	1227.6
10437	0.13582	1227.6
10438	0.39433	1227.6
10439	0.31297	1227.7
10440	0.27025	1227.7
10441	0.292	1227.7
10442	0.28442	1227.7
10443	0.24213	1227.7
10444	0.41671	1227.7
10445	0.3309	1227.7
10446	0.39705	1227.7
10447	0.1901	1228.5
10448	0.33079	1228.6
10449	0.39336	1228.6
10450	0.3439	1228.6
10451	0.31678	1228.6
10452	0.16478	1228.6
10453	0.19115	1228.6
10454	0.2587	1228.6
10455	0.12277	1228.6
10456	0.17548	1228.6
10457	0.10588	1228.6
10458	0.16952	1228.7
10459	0.30459	1228.7
10460	0.18377	1228.7
10461	0.25939	1228.7
10462	0.43609	1228.7
10463	0.46867	1228.7
10464	0.40175	1228.7
10465	0.28023	1228.7
10466	0.38906	1228.7
10467	0.35001	1228.7
10468	0.30695	1228.7
10469	0.26568	1228.7
10470	0.19036	1229.5
10471	0.35174	1229.5
10472	0.31452	1229.6
10473	0.20701	1229.6
10474	0.18451	1229.6
10475	0.15545	1229.6
10476	0.39221	1229.6
10477	0.16327	1229.6
10478	0.21248	1229.6
10479	0.34797	1229.6
10480	0.28338	1229.6
10481	0.39596	1229.6
10482	0.33616	1229.6
10483	0.14802	1229.6
10484	0.476	1229.6
10485	0.41125	1229.7
10486	0.26329	1229.7
10487	0.34161	1229.7
10488	0.2622	1229.7
10489	0.2824	1229.7
10490	0.29359	1230.6
10491	0.25939	1230.6
10492	0.32078	1230.6
10493	0.22399	1230.6
10494	0.14243	1230.6
10495	0.23204	1230.6
10496	0.3098	1230.6
10497	0.40543	1230.7
10498	0.42422	1230.7
10499	0.26364	1230.7
10500	0.2971	1230.7
10501	0.13801	1230.7
10502	0.14326	1231.6
10503	0.16989	1231.6
10504	0.1248	1231.6
10505	0.27104	1231.6
10506	0.31117	1231.6
10507	0.23366	1231.6
10508	0.29693	1231.6
10509	0.14704	1231.6
10510	0.33801	1231.7
10511	0.33321	1231.7
10512	0.18256	1231.7
10513	0.18571	1231.7
10514	0.26209	1231.7
10515	0.34028	1231.7
10516	0.39596	1232.2
10517	0.23496	1232.5
10518	0.36243	1232.5
10519	0.2418	1232.6
10520	0.20315	1232.6
10521	0.2506	1232.6
10522	0.25878	1232.6
10523	0.32067	1232.6
10524	0.20009	1232.6
10525	0.26329	1232.6
10526	0.22227	1232.6
10527	0.28258	1232.6
10528	0.32482	1232.6
10529	0.34071	1232.6
10530	0.2619	1232.6
10531	0.29447	1232.7
10532	0.40908	1232.7
10533	0.30311	1232.7
10534	0.3794	1232.7
10535	0.37157	1232.7
10536	0.35831	1232.7
10537	0.45788	1232.7
10538	0.34392	1232.7
10539	0.28896	1232.7
10540	0.32881	1233.5
10541	0.20226	1233.6
10542	0.32306	1233.6
10543	0.26464	1233.6
10544	0.21751	1233.6
10545	0.14787	1233.6
10546	0.34575	1233.7
10547	0.39276	1233.7
10548	0.43056	1233.7
10549	0.33765	1233.7
10550	0.28816	1233.7
10551	0.38777	1233.8
10552	0.25676	1234.5
10553	0.24051	1234.6
10554	0.24628	1234.6
10555	0.31344	1234.6
10556	0.21464	1234.6
10557	0.41373	1234.6
10558	0.16906	1234.6
10559	0.39784	1234.6
10560	0.21709	1234.6
10561	0.14785	1234.7
10562	0.26646	1234.7
10563	0.27422	1234.7
10564	0.30489	1234.7
10565	0.35109	1234.7
10566	0.30878	1234.7
10567	0.34129	1235.1
10568	0.315	1235.5
10569	0.1825	1235.6
10570	0.24617	1235.6
10571	0.16556	1235.6
10572	0.3178	1235.6
10573	0.21758	1235.6
10574	0.23814	1235.7
10575	0.33194	1235.7
10576	0.34914	1235.7
10577	0.19717	1235.7
10578	0.24617	1235.7
10579	0.21292	1235.7
10580	0.39071	1235.7
10581	0.55793	1235.8
10582	0.16056	1236.6
10583	0.16478	1236.6
10584	0.47358	1236.6
10585	0.41864	1236.6
10586	0.34768	1236.6
10587	0.26814	1236.6
10588	0.29049	1236.6
10589	0.4451	1236.6
10590	0.33561	1236.7
10591	0.4389	1236.7
10592	0.34485	1236.7
10593	0.31462	1237.5
10594	0.12989	1237.5
10595	0.3193	1237.5
10596	0.32461	1237.6
10597	0.16167	1237.6
10598	0.31106	1237.6
10599	0.30066	1237.6
10600	0.25541	1237.6
10601	0.17264	1237.7
10602	0.18596	1237.6
10603	0.28642	1237.7
10604	0.16394	1237.7
10605	0.15928	1237.7
10606	0.3355	1237.7
10607	0.2112	1237.7
10608	0.14353	1237.7
10609	0.25836	1237.7
10610	0.65883	1237.7
10611	0.33616	1237.8
10612	0.094649	1238.6
10613	0.3365	1238.6
10614	0.21059	1238.6
10615	0.3193	1238.6
10616	0.35065	1238.6
10617	0.29128	1238.6
10618	0.30804	1238.7
10619	0.24412	1238.7
10620	0.25414	1238.7
10621	0.23576	1238.7
10622	0.43912	1238.7
10623	0.19071	1238.7
10624	0.30022	1238.7
10625	0.22296	1238.7
10626	0.33704	1238.8
10627	0.31431	1239.5
10628	0.12981	1239.6
10629	0.11202	1239.6
10630	0.27104	1239.6
10631	0.25899	1239.7
10632	0.42389	1239.7
10633	0.52407	1239.7
10634	0.34789	1239.7
10635	0.33079	1240.5
10636	0.24506	1240.6
10637	0.1248	1240.6
10638	0.39276	1240.6
10639	0.17082	1240.6
10640	0.23009	1240.6
10641	0.17119	1240.7
10642	0.27106	1240.6
10643	0.28595	1240.6
10644	0.21805	1240.7
10645	0.32317	1240.7
10646	0.211	1240.7
10647	0.25301	1240.7
10648	0.18139	1240.7
10649	0.3526	1240.7
10650	0.40671	1240.7
10651	0.39498	1240.7
10652	0.28192	1240.7
10653	0.27152	1240.7
10654	0.16894	1240.8
10655	0.24146	1240.8
10656	0.35195	1241.5
10657	0.10588	1241.5
10658	0.19283	1241.5
10659	0.23759	1241.6
10660	0.15356	1241.6
10661	0.12919	1241.6
10662	0.28816	1241.6
10663	0.27104	1241.6
10664	0.45314	1241.7
10665	0.2028	1241.7
10666	0.36534	1241.7
10667	0.41744	1241.7
10668	0.20744	1242.5
10669	0.19002	1242.6
10670	0.27793	1242.6
10671	0.18739	1242.6
10672	0.13697	1242.6
10673	0.23552	1242.6
10674	0.17176	1242.6
10675	0.21489	1242.6
10676	0.16434	1242.6
10677	0.38456	1242.7
10678	0.28421	1242.7
10679	0.27924	1242.7
10680	0.48682	1242.7
10681	0.29726	1242.7
10682	0.19301	1243.5
10683	0.11059	1243.6
10684	0.18469	1243.6
10685	0.32482	1243.6
10686	0.14361	1243.6
10687	0.41438	1243.6
10688	0.23181	1243.7
10689	0.28442	1243.7
10690	0.33539	1243.7
10691	0.35593	1243.7
10692	0.16454	1243.7
10693	0.22038	1243.7
10694	0.49304	1243.7
10695	0.42032	1244.5
10696	0.24439	1244.6
10697	0.11117	1244.6
10698	0.22254	1244.6
10699	0.35833	1244.6
10700	0.21866	1244.7
10701	0.34452	1244.7
10702	0.20159	1245.5
10703	0.34041	1245.6
10704	0.33059	1245.6
10705	0.16726	1245.6
10706	0.34789	1245.6
10707	0.16751	1245.6
10708	0.10134	1245.6
10709	0.34215	1245.6
10710	0.22766	1245.6
10711	0.32339	1245.6
10712	0.1627	1245.6
10713	0.2492	1245.6
10714	0.21227	1245.6
10715	0.36794	1245.7
10716	0.30878	1245.7
10717	0.34379	1245.7
10718	0.28141	1245.7
10719	0.28839	1245.7
10720	0.34427	1245.7
10721	0.31368	1245.7
10722	0.21879	1245.7
10723	0.36905	1245.7
10724	0.38292	1245.7
10725	0.18481	1246.5
10726	0.30497	1246.6
10727	0.15098	1246.6
10728	0.32123	1246.6
10729	0.21059	1246.6
10730	0.34979	1246.6
10731	0.27183	1246.6
10732	0.34183	1246.6
10733	0.16241	1246.6
10734	0.1895	1246.7
10735	0.37698	1246.7
10736	0.2672	1246.7
10737	0.18799	1246.7
10738	0.45956	1246.7
10739	0.44159	1246.7
10740	0.30626	1247.6
10741	0.43609	1247.6
10742	0.1497	1247.6
10743	0.093285	1247.6
10744	0.18442	1247.6
10745	0.3309	1247.6
10746	0.29359	1247.6
10747	0.27342	1247.6
10748	0.27211	1247.7
10749	0.39784	1247.7
10750	0.25864	1247.7
10751	0.3409	1247.7
10752	0.53867	1247.7
10753	0.35476	1247.7
10754	0.28606	1247.7
10755	0.30928	1247.7
10756	0.36905	1248.1
10757	0.16745	1248.6
10758	0.40714	1248.6
10759	0.22387	1248.6
10760	0.32166	1248.6
10761	0.31064	1248.6
10762	0.46075	1248.6
10763	0.16159	1248.6
10764	0.14537	1248.7
10765	0.29846	1248.7
10766	0.31344	1248.7
10767	0.71137	1248.7
10768	0.28548	1248.7
10769	0.55523	1248.8
10770	0.20662	1249.6
10771	0.2498	1249.6
10772	0.35195	1249.6
10773	0.10536	1249.6
10774	0.20277	1249.6
10775	0.23502	1249.6
10776	0.28296	1249.7
10777	0.45912	1249.7
10778	0.39947	1249.7
10779	0.23715	1249.7
10780	0.22387	1249.7
10781	0.31331	1249.7
10782	0.22067	1249.7
10783	0.3282	1249.8
10784	0.35614	1249.8
10785	0.39265	1250.6
10786	0.14142	1250.6
10787	0.24412	1250.6
10788	0.30239	1250.6
10789	0.46031	1250.7
10790	0.28149	1250.7
10791	0.26021	1250.7
10792	0.48162	1250.8
10793	0.36243	1251.6
10794	0.34575	1251.6
10795	0.26408	1251.6
10796	0.19237	1251.6
10797	0.37136	1251.6
10798	0.26355	1251.7
10799	0.31064	1251.7
10800	0.24815	1251.7
10801	0.16556	1251.7
10802	0.24875	1252.5
10803	0.27093	1252.6
10804	0.30544	1252.6
10805	0.28134	1252.6
10806	0.33122	1252.6
10807	0.20591	1252.7
10808	0.30001	1252.7
10809	0.38452	1252.7
10810	0.42389	1252.7
10811	0.24802	1252.7
10812	0.58596	1252.7
10813	0.35347	1253.5
10814	0.18476	1253.6
10815	0.28419	1253.6
10816	0.21728	1253.6
10817	0.32339	1253.6
10818	0.21087	1253.6
10819	0.31455	1253.6
10820	0.14035	1253.6
10821	0.1384	1253.7
10822	0.27054	1253.7
10823	0.26008	1253.7
10824	0.39904	1253.7
10825	0.34797	1253.7
10826	0.34288	1253.7
10827	0.19799	1254.4
10828	0.22668	1254.5
10829	0.17119	1254.6
10830	0.33931	1254.6
10831	0.33369	1254.6
10832	0.39617	1254.6
10833	0.41427	1254.6
10834	0.26663	1254.7
10835	0.13487	1254.7
10836	0.28989	1254.7
10837	0.39314	1254.7
10838	0.34778	1254.7
10839	0.18809	1254.7
10840	0.27139	1254.7
10841	0.3334	1254.7
10842	0.33974	1254.8
10843	0.37092	1255.1
10844	0.12998	1255.6
10845	0.24051	1255.6
10846	0.33671	1255.6
10847	0.41482	1255.6
10848	0.21728	1255.6
10849	0.27025	1255.7
10850	0.26369	1255.7
10851	0.29461	1255.7
10852	0.37831	1255.7
10853	0.359	1255.7
10854	0.32955	1255.7
10855	0.55036	1255.7
10856	0.25399	1255.7
10857	0.3999	1255.7
10858	0.48932	1255.7
10859	0.38376	1255.8
10860	0.35022	1256.1
10861	0.21791	1256.5
10862	0.23416	1256.6
10863	0.39336	1256.6
10864	0.28041	1256.6
10865	0.1891	1256.6
10866	0.32271	1256.6
10867	0.1381	1256.6
10868	0.094616	1256.6
10869	0.31221	1256.7
10870	0.14537	1256.7
10871	0.2408	1256.7
10872	0.16849	1256.7
10873	0.18596	1256.7
10874	0.35878	1256.7
10875	0.31178	1256.7
10876	0.24686	1256.7
10877	0.33539	1256.7
10878	0.46673	1256.7
10879	0.52666	1256.8
10880	0.33257	1257.1
10881	0.10655	1257.5
10882	0.23631	1257.5
10883	0.12959	1257.6
10884	0.26844	1257.6
10885	0.21941	1257.6
10886	0.24412	1257.6
10887	0.16102	1257.6
10888	0.28925	1257.6
10889	0.10356	1257.6
10890	0.29349	1257.6
10891	0.20873	1257.6
10892	0.34504	1257.6
10893	0.21582	1257.6
10894	0.20176	1257.6
10895	0.35614	1257.7
10896	0.18752	1257.7
10897	0.27128	1257.7
10898	0.26597	1257.7
10899	0.14092	1257.7
10900	0.31886	1257.7
10901	0.34661	1258.5
10902	0.29002	1258.6
10903	0.16698	1258.6
10904	0.16135	1258.6
10905	0.29846	1258.6
10906	0.26209	1258.6
10907	0.29117	1258.6
10908	0.19078	1258.6
10909	0.27106	1258.7
10910	0.22992	1258.7
10911	0.3334	1258.7
10912	0.27944	1258.7
10913	0.39671	1258.7
10914	0.19346	1259.5
10915	0.37417	1259.6
10916	0.22387	1259.6
10917	0.1615	1259.6
10918	0.38357	1259.6
10919	0.43982	1259.6
10920	0.17266	1259.6
10921	0.31046	1259.7
10922	0.36111	1259.7
10923	0.34259	1259.7
10924	0.10481	1259.7
10925	0.33194	1259.7
10926	0.35878	1259.7
10927	0.28568	1259.7
10928	0.22038	1259.7
10929	0.38195	1259.7
10930	0.22894	1260.5
10931	0.39265	1260.5
10932	0.33931	1260.6
10933	0.24211	1260.6
10934	0.1002	1260.6
10935	0.29979	1260.7
10936	0.36492	1260.6
10937	0.25559	1260.7
10938	0.34427	1260.7
10939	0.29068	1260.7
10940	0.24412	1260.8
10941	0.3316	1261.5
10942	0.26595	1261.6
10943	0.13049	1261.6
10944	0.3355	1261.6
10945	0.29565	1261.7
10946	0.44673	1261.7
10947	0.31975	1261.7
10948	0.48911	1261.7
10949	0.27046	1261.7
10950	0.24735	1261.7
10951	0.12959	1261.7
10952	0.27615	1261.7
10953	0.31575	1261.7
10954	0.13776	1261.7
10955	0.33877	1261.7
10956	0.24496	1261.8
10957	0.12573	1262.5
10958	0.23998	1262.6
10959	0.18358	1262.6
10960	0.17748	1262.6
10961	0.17119	1262.6
10962	0.26537	1262.7
10963	0.31117	1262.7
10964	0.29585	1262.7
10965	0.23155	1262.7
10966	0.30395	1262.7
10967	0.3151	1262.7
10968	0.5218	1262.8
10969	0.31965	1262.8
10970	0.35843	1263.5
10971	0.40261	1263.6
10972	0.29565	1263.6
10973	0.3609	1263.6
10974	0.13197	1263.6
10975	0.20525	1263.6
10976	0.27793	1263.6
10977	0.2827	1263.7
10978	0.38541	1263.7
10979	0.3178	1263.7
10980	0.25998	1263.7
10981	0.23359	1263.7
10982	0.40456	1263.7
10983	0.36704	1263.7
10984	0.19209	1264.4
10985	0.27793	1264.5
10986	0.35833	1264.5
10987	0.34259	1264.6
10988	0.32123	1264.6
10989	0.18358	1264.6
10990	0.28915	1264.6
10991	0.36151	1264.6
10992	0.13205	1264.6
10993	0.23616	1264.6
10994	0.55144	1264.6
10995	0.14195	1264.6
10996	0.30804	1264.7
10997	0.23082	1264.7
10998	0.26045	1264.7
10999	0.31897	1264.7
11000	0.55198	1264.7
11001	0.27235	1265.6
11002	0.15649	1265.6
11003	0.12663	1265.6
11004	0.36329	1265.6
11005	0.09884	1265.6
11006	0.23562	1265.7
11007	0.20601	1265.7
11008	0.26301	1266.6
11009	0.35303	1266.6
11010	0.36818	1266.7
11011	0.17111	1266.7
11012	0.31996	1266.7
11013	0.28925	1266.7
11014	0.3325	1266.7
11015	0.60389	1266.8
11016	0.18988	1267.5
11017	0.31075	1267.6
11018	0.31721	1267.6
11019	0.30066	1267.6
11020	0.16079	1267.6
11021	0.27014	1267.7
11022	0.5135	1267.7
11023	0.24653	1267.7
11024	0.46867	1267.7
11025	0.14158	1267.7
11026	0.19283	1267.7
11027	0.22899	1267.7
11028	0.21984	1267.7
11029	0.14656	1267.7
11030	0.18542	1267.8
11031	0.33528	1267.7
11032	0.44389	1267.8
11033	0.50459	1267.8
11034	0.37265	1267.8
11035	0.17119	1268.6
11036	0.38885	1268.6
11037	0.33436	1268.6
11038	0.31767	1268.6
11039	0.43056	1268.6
11040	0.1351	1268.6
11041	0.20146	1268.6
11042	0.21399	1268.6
11043	0.52342	1268.7
11044	0.31106	1268.7
11045	0.3445	1268.7
11046	0.47635	1268.7
11047	0.35217	1268.7
11048	0.3325	1268.7
11049	0.33821	1268.8
11050	0.33528	1269.1
11051	0.31564	1269.5
11052	0.23506	1269.5
11053	0.18072	1269.6
11054	0.28558	1269.6
11055	0.12011	1269.7
11056	0.33528	1269.7
11057	0.29957	1269.7
11058	0.36633	1269.7
11059	0.39563	1269.7
11060	0.38325	1269.7
11061	0.2751	1269.7
11062	0.23408	1269.7
11063	0.22038	1269.7
11064	0.3316	1270.6
11065	0.32841	1270.6
11066	0.31713	1270.6
11067	0.20226	1270.6
11068	0.25864	1270.6
11069	0.17997	1270.6
11070	0.25652	1270.7
11071	0.23576	1270.7
11072	0.20735	1270.7
11073	0.37092	1270.7
11074	0.26844	1270.7
11075	0.3966	1270.7
11076	0.18804	1270.7
11077	0.32755	1270.7
11078	0.30411	1270.7
11079	0.25702	1270.7
11080	0.28192	1270.7
11081	0.18274	1271.5
11082	0.26883	1271.6
11083	0.4312	1271.6
11084	0.31965	1271.6
11085	0.1876	1271.6
11086	0.21489	1271.6
11087	0.33379	1271.6
11088	0.2429	1271.7
11089	0.28023	1271.7
11090	0.36432	1271.7
11091	0.35689	1271.7
11092	0.39455	1271.7
11093	0.25737	1271.7
11094	0.44126	1271.7
11095	0.11898	1272.6
11096	0.36056	1272.6
11097	0.21465	1272.6
11098	0.26558	1272.7
11099	0.20481	1272.7
11100	0.24223	1272.7
11101	0.39314	1272.7
11102	0.20621	1272.7
11103	0.38584	1272.7
11104	0.34259	1272.7
11105	0.21162	1272.8
11106	0.12949	1273.6
11107	0.14213	1273.6
11108	0.19199	1273.6
11109	0.24176	1273.6
11110	0.19071	1273.6
11111	0.25777	1273.6
11112	0.16613	1273.6
11113	0.3171	1273.6
11114	0.28816	1273.7
11115	0.21554	1273.7
11116	0.3334	1273.7
11117	0.20562	1273.7
11118	0.28023	1273.7
11119	0.31897	1273.7
11120	0.38227	1273.7
11121	0.36133	1273.7
11122	0.27036	1273.7
11123	0.30066	1273.7
11124	0.29251	1273.7
11125	0.1901	1273.7
11126	0.11284	1274.6
11127	0.37157	1274.6
11128	0.23349	1274.6
11129	0.39682	1274.6
11130	0.30982	1274.7
11131	0.33079	1274.7
11132	0.22399	1274.7
11133	0.40261	1274.7
11134	0.22011	1274.7
11135	0.31199	1275.6
11136	0.26927	1275.6
11137	0.30044	1275.6
11138	0.36111	1275.6
11139	0.20426	1275.6
11140	0.15051	1275.6
11141	0.18208	1275.6
11142	0.25145	1275.6
11143	0.21934	1275.7
11144	0.41579	1275.7
11145	0.38227	1275.7
11146	0.36633	1275.7
11147	0.26574	1275.7
11148	0.36916	1275.7
11149	0.54874	1275.7
11150	0.17668	1275.7
11151	0.33321	1276.5
11152	0.22992	1276.6
11153	0.23793	1276.6
11154	0.24504	1276.6
11155	0.48591	1276.6
11156	0.3905	1276.6
11157	0.15151	1276.6
11158	0.35789	1276.7
11159	0.16092	1276.7
11160	0.20947	1276.7
11161	0.21805	1276.7
11162	0.36818	1276.7
11163	0.18015	1276.7
11164	0.13764	1276.7
11165	0.28134	1276.7
11166	0.49656	1276.7
11167	0.33196	1276.7
11168	0.63293	1276.7
11169	0.50199	1276.7
11170	0.26464	1276.7
11171	0.39091	1276.7
11172	0.44352	1276.7
11173	0.35833	1277.5
11174	0.41103	1277.6
11175	0.23715	1277.6
11176	0.31843	1277.6
11177	0.2917	1277.6
11178	0.26686	1277.7
11179	0.32562	1277.7
11180	0.13731	1277.7
11181	0.17239	1277.7
11182	0.28203	1277.7
11183	0.38562	1277.7
11184	0.34288	1277.7
11185	0.19789	1277.7
11186	0.33268	1277.7
11187	0.39563	1277.7
11188	0.12959	1278.5
11189	0.21916	1278.6
11190	0.19137	1278.6
11191	0.24279	1278.6
11192	0.4759	1278.6
11193	0.37006	1278.6
11194	0.29002	1278.6
11195	0.33605	1278.6
11196	0.26481	1278.6
11197	0.23511	1278.7
11198	0.32777	1278.7
11199	0.41287	1278.7
11200	0.3355	1278.7
11201	0.16613	1278.7
11202	0.38227	1278.7
11203	0.44223	1279.1
11204	0.1698	1279.6
11205	0.15662	1279.6
11206	0.40321	1279.6
11207	0.10902	1279.6
11208	0.20366	1279.6
11209	0.37722	1279.6
11210	0.13911	1279.7
11211	0.44159	1279.7
11212	0.23495	1279.7
11213	0.15928	1279.7
11214	0.18945	1279.7
11215	0.34463	1279.7
11216	0.35668	1279.7
11217	0.30633	1279.7
11218	0.33485	1279.7
11219	0.39585	1279.7
11220	0.38042	1279.7
11221	0.38335	1279.8
11222	0.44489	1280.6
11223	0.30684	1280.6
11224	0.13802	1280.7
11225	0.32184	1280.7
11226	0.48814	1280.7
11227	0.38325	1280.8
11228	0.40413	1280.8
11229	0.45977	1280.8
11230	0.17279	1281.6
11231	0.35561	1281.6
11232	0.17082	1281.6
11233	0.21409	1281.6
11234	0.23092	1281.6
11235	0.31064	1281.7
11236	0.2492	1281.7
11237	0.21391	1281.7
11238	0.16551	1281.7
11239	0.28518	1281.7
11240	0.55955	1281.7
11241	0.33628	1281.7
11242	0.3236	1281.7
11243	0.23204	1281.7
11244	0.30374	1281.7
11245	0.21567	1281.7
11246	0.12543	1281.7
11247	0.21227	1282.5
11248	0.21647	1282.6
11249	0.21227	1282.6
11250	0.33485	1282.6
11251	0.40478	1282.7
11252	0.41254	1282.7
11253	0.18417	1282.7
11254	0.28529	1282.7
11255	0.38497	1282.7
11256	0.33474	1282.7
11257	0.10513	1282.7
11258	0.26862	1282.7
11259	0.23604	1282.7
11260	0.21202	1283.6
11261	0.23925	1283.6
11262	0.21791	1283.6
11263	0.1517	1283.6
11264	0.34041	1283.6
11265	0.30251	1283.6
11266	0.18627	1283.6
11267	0.30725	1283.7
11268	0.20873	1283.7
11269	0.23366	1283.7
11270	0.39401	1283.7
11271	0.33496	1283.7
11272	0.33931	1283.7
11273	0.22427	1283.7
11274	0.26056	1283.7
11275	0.28989	1283.7
11276	0.27329	1283.7
11277	0.28023	1283.7
11278	0.34592	1283.7
11279	0.26808	1284.6
11280	0.28134	1284.6
11281	0.34367	1284.6
11282	0.29058	1284.6
11283	0.39628	1284.6
11284	0.20166	1284.6
11285	0.22588	1284.6
11286	0.15812	1284.7
11287	0.34339	1284.7
11288	0.45508	1284.7
11289	0.22176	1284.7
11290	0.25768	1284.7
11291	0.40908	1284.7
11292	0.27014	1284.7
11293	0.43592	1284.7
11294	0.40055	1284.8
11295	0.39671	1285.5
11296	0.28023	1285.6
11297	0.19291	1285.6
11298	0.20663	1285.6
11299	0.45788	1285.6
11300	0.3334	1285.6
11301	0.23689	1285.6
11302	0.15662	1285.7
11303	0.24504	1285.7
11304	0.2587	1285.7
11305	0.3464	1285.7
